Date,Latitude,Longitude,Maximum Wind
19231027,29.0,65.0,35
19240618,17.6,85.2,35
19240618,17.8,86.6,40
19240618,18.0,88.0,40
19240618,18.2,89.4,35
19240619,18.4,90.7,30
19240619,18.7,91.9,30
19240619,19.0,93.0,35
19240619,19.4,94.0,40
19240620,19.9,94.9,40
19240620,20.4,95.7,40
19240620,21.0,96.5,40
19240620,21.7,97.2,40
19240621,22.5,97.8,35
19240621,23.5,98.3,30
19240728,28.5,78.5,30
19240728,30.0,77.5,35
19240728,31.5,76.5,40
19240729,33.0,75.5,40
19240729,34.5,74.4,45
19240729,36.0,73.0,50
19240729,37.2,71.4,55
19240730,38.2,69.7,55
19240730,39.0,67.9,50
19240730,39.5,66.0,45
19240730,40.0,64.0,40
19240816,10.5,54.6,25
19240816,11.0,56.0,25
19240816,11.6,57.5,25
19240817,12.3,59.0,30
19240817,13.0,60.4,30
19240817,13.8,61.5,30
19240817,14.5,62.3,30
19240818,15.2,62.9,30
19240818,16.0,63.5,30
19240818,16.8,64.0,30
19240818,17.6,64.6,35
19240819,18.5,65.3,40
19240819,19.4,66.0,40
19240819,20.2,66.7,45
19240819,21.0,67.3,50
19240820,21.7,67.9,55
19240820,22.5,68.5,60
19240820,23.2,69.2,60
19240820,24.0,70.1,60
19240821,25.0,71.2,65
19240821,25.9,72.2,70
19240821,26.7,73.1,75
19240821,27.3,73.7,80
19240822,27.6,74.2,85
19240822,27.9,74.5,90
19240822,28.0,74.8,95
19240822,28.1,75.0,100
19240823,28.2,75.3,100
19240823,28.2,75.7,105
19240823,28.3,76.2,105
19240823,28.3,76.6,105
19240824,28.2,77.0,105
19240824,28.2,77.3,105
19240824,28.2,77.5,100
19240824,28.6,77.7,95
19240825,29.4,77.9,90
19240825,30.2,77.7,85
19240825,31.2,77.0,85
19240825,32.7,76.3,90
19240826,34.4,75.5,90
19240826,36.3,74.3,90
19240826,38.5,72.9,85
19240826,40.9,70.3,80
19240827,43.5,67.2,75
19240827,46.3,63.1,65
19240827,49.0,59.8,60
19240827,51.0,56.0,55
19240828,52.5,52.6,50
19240828,54.0,48.8,45
19240828,55.3,45.2,45
19240826,13.7,48.0,35
19240826,13.7,49.5,35
19240826,13.8,51.0,35
19240826,14.0,52.5,40
19240827,14.4,54.0,45
19240827,14.9,55.5,55
19240827,15.3,57.0,65
19240827,15.6,58.6,75
19240828,16.1,60.2,85
19240828,16.6,61.8,95
19240828,17.1,63.0,95
19240828,17.6,63.8,95
19240829,18.1,64.4,95
19240829,18.5,64.9,95
19240829,19.0,65.4,95
19240829,19.5,65.9,95
19240830,20.0,66.3,90
19240830,20.5,66.7,90
19240830,21.0,67.0,90
19240830,21.3,67.2,90
19240831,21.5,67.4,90
19240831,21.6,67.6,90
19240831,21.8,67.8,90
19240831,22.0,68.0,90
19240901,22.3,68.1,90
19240901,22.6,68.2,90
19240901,23.0,68.3,90
19240901,23.6,68.4,90
19240902,24.3,68.5,90
19240902,25.2,68.6,90
19240902,26.3,68.7,85
19240902,27.5,68.8,85
19240903,28.9,68.9,85
19240903,30.5,68.8,80
19240903,32.2,68.5,80
19240903,34.1,68.0,80
19240904,36.3,67.0,75
19240904,38.6,66.0,75
19240904,40.8,64.8,70
19240904,43.0,63.1,70
19240905,45.1,61.1,65
19240905,47.2,58.7,55
19240905,49.2,56.0,50
19240905,50.6,52.4,45
19240906,51.3,49.2,40
19240906,52.0,46.0,35
19240906,52.1,42.6,35
19240906,51.8,38.6,35
19240913,24.0,84.5,35
19240913,24.8,85.5,40
19240913,25.5,86.5,45
19240913,26.2,87.2,45
19240914,26.9,87.7,50
19240914,27.6,87.9,50
19240914,28.2,88.0,55
19240914,28.6,87.6,60
19240915,29.0,87.0,65
19240915,29.3,86.2,70
19240915,29.6,85.5,75
19240915,29.7,85.3,75
19240915,29.9,84.9,55
19240916,30.2,84.3,50
19240916,30.5,83.6,45
19240916,31.0,82.8,40
19240916,31.8,81.7,35
19240917,32.9,80.2,35
19240917,34.1,78.2,40
19240917,35.3,75.8,45
19240917,36.7,72.3,45
19240918,38.3,69.7,45
19240918,40.0,67.0,45
19240918,41.5,64.5,50
19240918,42.8,62.0,50
19240919,43.9,59.5,50
19240919,44.8,57.0,50
19240919,45.5,54.5,50
19240919,46.0,52.0,50
19240920,15.8,22.6,25
19240920,15.9,22.8,30
19240920,16.0,23.0,35
19240920,16.1,23.2,40
19240921,16.2,23.4,40
19240921,16.3,23.7,40
19240921,16.5,24.0,40
19240921,16.8,24.5,40
19240922,17.2,25.2,35
19240922,17.6,26.1,35
19240922,18.0,27.0,35
19240922,18.5,28.0,35
19240924,11.3,22.2,25
19240924,11.4,23.6,25
19240924,11.5,25.0,25
19240924,11.7,26.4,25
19240925,11.8,27.8,30
19240925,11.9,29.2,30
19240925,12.0,30.5,30
19240925,12.1,31.8,30
19240926,12.2,33.2,35
19240926,12.3,34.6,35
19240926,12.5,36.0,35
19240926,12.7,37.5,35
19240927,12.9,39.0,40
19240927,13.2,40.5,40
19240927,13.5,42.0,40
19240927,13.8,43.4,40
19240928,14.1,44.8,40
19240928,14.5,46.2,40
19240928,15.0,47.5,45
19240928,15.8,48.7,45
19240929,16.7,49.9,45
19240929,17.6,51.1,45
19240929,18.5,52.0,40
19240929,19.3,52.6,40
19240930,19.9,53.1,35
19240930,20.4,53.6,35
19240930,21.0,54.0,35
19240930,21.9,54.4,35
19241001,23.1,54.7,35
19241001,24.6,54.9,35
19241001,26.0,55.0,35
19241001,27.2,55.0,35
19241002,28.2,55.0,40
19241002,29.0,55.0,40
19241002,30.0,55.0,45
19241002,31.3,55.0,45
19241003,32.8,55.0,45
19241003,34.5,54.9,45
19241003,36.0,54.5,45
19241003,37.4,53.7,45
19241004,38.8,52.5,45
19241004,40.2,51.0,45
19241004,41.5,49.0,45
19241004,42.8,46.9,45
19241005,44.2,44.7,50
19241005,45.6,42.4,50
19241005,47.0,40.0,50
19241005,48.5,37.5,50
19240927,16.5,86.0,25
19240927,17.0,86.0,25
19240927,17.5,86.1,30
19240927,18.0,86.1,30
19240928,18.6,86.1,30
19240928,19.2,86.2,30
19240928,20.0,86.2,30
19240928,21.3,86.2,35
19240929,23.0,86.2,40
19240929,25.0,86.5,45
19240929,27.0,86.6,50
19240929,29.0,85.0,55
19240929,30.0,84.0,55
19240930,31.0,83.0,55
19240930,33.0,80.7,55
19240930,35.0,78.0,60
19240930,38.0,75.5,65
19241001,42.5,73.0,55
19241011,25.5,88.0,30
19241011,25.9,88.1,35
19241012,26.3,88.3,40
19241012,26.6,88.6,45
19241012,26.7,89.0,50
19241012,26.3,89.6,50
19241013,25.7,90.5,50
19241013,24.9,91.6,50
19241013,24.2,92.4,50
19241013,23.7,93.2,50
19241014,23.3,94.0,50
19241014,22.9,94.8,50
19241014,22.5,95.6,50
19241014,22.0,96.4,50
19241015,21.5,97.2,50
19241015,21.0,98.0,30
19241014,15.7,83.5,25
19241014,16.1,83.9,25
19241014,16.5,84.2,30
19241014,16.9,84.4,30
19241015,17.3,84.6,30
19241015,17.7,84.8,35
19241015,18.0,85.0,40
19241015,18.3,85.2,50
19241016,18.6,85.5,60
19241016,18.9,85.8,70
19241016,19.0,86.0,80
19241016,18.9,86.2,80
19241017,18.8,86.4,80
19241017,18.6,86.5,85
19241017,18.4,86.5,85
19241017,18.3,86.4,85
19241018,18.3,86.2,90
19241018,18.4,86.0,95
19241018,18.6,85.8,100
19241018,19.1,85.6,110
19241019,19.7,85.3,120
19241019,20.4,85.0,130
19241019,21.3,84.7,145
19241019,22.4,84.4,145
19241020,23.4,84.0,130
19241020,24.4,83.5,115
19241020,25.2,83.0,100
19241020,25.5,82.5,90
19241021,25.8,81.9,80
19241021,25.8,81.8,80
19241021,25.9,81.0,70
19241021,26.0,80.1,60
19241021,26.3,78.9,60
19241022,26.8,77.4,60
19241022,27.3,75.6,60
19241022,28.0,73.5,55
19241022,28.7,71.4,50
19241023,29.4,69.3,45
19241023,30.1,67.2,40
19241023,31.0,65.0,30
19241105,12.5,80.0,35
19241105,12.8,79.7,35
19241106,13.2,79.4,35
19241106,13.6,79.2,35
19241106,14.0,79.0,35
19241106,14.5,78.9,35
19241107,15.0,78.9,35
19241107,15.5,78.8,35
19241107,16.0,78.5,35
19241107,16.6,78.0,35
19241108,17.4,77.3,35
19241108,18.2,76.8,40
19241108,18.9,76.5,40
19241108,19.6,76.3,40
19241109,20.2,76.2,40
19241109,20.6,76.1,35
19241109,21.0,76.0,35
19241109,21.3,76.0,40
19241110,21.6,75.9,50
19241110,21.8,75.8,60
19241110,22.1,75.5,65
19241110,22.6,74.7,70
19241111,23.4,73.2,70
19241111,24.3,71.2,70
19241111,25.2,69.5,70
19241111,25.8,68.0,70
19241112,26.2,66.5,70
19241112,26.5,65.7,70
19241112,27.0,65.1,70
19241112,27.7,64.5,70
19241113,28.6,63.7,65
19241113,29.5,62.5,65
19241113,30.5,61.5,60
19241113,31.5,61.1,55
19241114,32.6,61.0,50
19241114,33.8,61.0,45
19241114,35.0,61.0,40
19241114,36.5,61.0,40
19250818,29.0,75.5,25
19250818,29.5,74.8,25
19250818,30.0,74.0,30
19250818,30.5,73.2,35
19250819,31.0,72.3,40
19250819,31.5,71.4,45
19250819,32.0,70.5,50
19250819,32.8,69.3,55
19250820,33.9,67.6,60
19250820,35.2,65.1,70
19250820,36.5,61.5,70
19250820,37.8,58.5,70
19250821,39.1,56.5,65
19250821,40.5,55.5,60
19250825,30.0,78.0,25
19250825,30.6,77.7,30
19250826,31.2,77.4,30
19250826,31.8,77.0,35
19250826,32.5,76.5,35
19250826,33.2,75.6,35
19250827,33.8,74.2,35
19250827,34.4,72.3,35
19250827,35.0,70.0,35
19250827,35.5,67.5,35
19250828,36.0,64.5,30
19250906,22.0,93.2,30
19250906,22.7,94.2,35
19250906,23.5,95.2,40
19250906,24.3,96.2,45
19250907,25.1,97.3,45
19250907,25.9,98.3,40
19250907,26.7,99.3,35
19250907,27.7,100.,30
19251127,20.2,85.9,30
19251127,20.1,85.8,30
19251127,20.0,85.7,35
19251127,19.9,85.6,35
19251128,19.8,85.4,35
19251128,19.7,85.2,35
19251128,19.5,85.0,35
19251128,19.3,84.7,35
19251129,19.1,84.2,35
19251129,19.0,83.7,35
19251129,19.0,83.5,35
19251129,19.3,83.7,35
19251130,19.9,84.1,35
19251130,20.8,84.6,35
19251130,22.0,84.7,40
19251130,23.6,84.2,45
19251201,25.6,82.8,55
19251201,26.3,81.9,55
19251201,27.3,81.1,50
19251201,28.7,80.1,60
19251201,30.0,79.5,70
19251202,31.0,78.7,80
19251202,32.0,78.1,75
19251202,33.3,77.5,70
19251202,34.4,76.9,65
19251203,35.5,76.2,60
19251203,36.5,75.4,60
19251203,37.2,74.5,55
19251203,37.7,73.5,55
19251204,37.9,72.4,50
19251204,37.8,71.2,50
19251204,37.6,70.0,45
19251204,37.2,69.0,45
19251205,36.8,68.2,40
19251205,36.4,67.7,35
19251205,36.0,67.5,30
19260722,12.8,56.5,35
19260722,13.5,58.0,40
19260722,14.2,59.6,50
19260723,14.9,61.3,60
19260723,15.6,62.9,70
19260723,16.3,64.5,80
19260723,17.1,65.8,90
19260724,17.9,67.1,90
19260724,18.7,68.2,85
19260724,19.5,69.3,80
19260724,20.2,70.3,75
19260725,21.0,71.3,85
19260725,21.8,72.4,95
19260725,22.5,73.5,105
19260725,23.1,74.4,115
19260726,23.7,75.3,120
19260726,24.3,76.2,120
19260726,24.8,77.0,115
19260726,25.2,77.6,110
19260727,25.6,78.1,105
19260727,25.9,78.5,95
19260727,26.3,79.0,95
19260727,26.9,79.5,95
19260728,27.7,80.0,90
19260728,28.5,80.5,90
19260728,29.0,80.8,90
19260728,29.2,81.1,75
19260728,29.8,81.8,55
19260729,30.5,82.6,50
19260729,31.3,83.5,40
19260729,32.0,84.5,35
19260729,32.4,85.5,30
19260730,32.7,86.6,30
19260730,32.9,87.8,25
19260730,33.0,88.8,25
19260730,33.2,89.6,25
19260731,33.5,90.1,25
19260731,33.9,90.4,25
19260731,34.5,90.5,25
19260731,35.5,90.0,25
19260801,37.0,88.7,25
19260801,38.4,87.1,25
19260801,39.5,85.5,25
19260801,40.6,83.9,25
19260802,41.8,82.2,25
19260802,42.9,80.6,25
19260802,44.0,78.8,25
19260729,16.0,46.0,25
19260729,16.1,47.0,25
19260730,16.2,48.0,30
19260730,16.3,49.0,30
19260730,16.5,50.0,30
19260730,16.7,50.9,30
19260731,16.9,51.8,35
19260731,17.2,52.7,35
19260731,17.5,53.5,35
19260731,18.1,54.4,40
19260801,19.0,55.3,45
19260801,20.0,56.2,50
19260801,21.0,57.0,60
19260801,22.1,57.6,70
19260802,23.1,58.2,80
19260802,24.1,58.7,90
19260802,25.1,59.2,100
19260802,25.7,59.7,100
19260803,26.1,60.2,100
19260803,26.3,60.6,100
19260803,26.5,61.0,100
19260803,26.6,61.2,100
19260804,26.7,61.3,100
19260804,26.8,61.4,100
19260804,27.0,61.5,100
19260804,27.3,61.8,100
19260805,27.7,62.2,100
19260805,28.1,62.6,105
19260805,28.5,63.0,105
19260805,28.9,63.5,105
19260806,29.3,64.1,105
19260806,29.8,64.8,100
19260806,30.5,65.5,95
19260806,31.7,66.0,95
19260807,33.5,66.1,90
19260807,35.5,66.2,90
19260807,37.7,66.2,85
19260807,39.6,65.6,85
19260808,41.6,64.5,80
19260808,43.6,62.9,70
19260808,45.8,61.0,65
19260808,48.0,59.0,55
19260820,12.5,75.5,25
19260820,13.5,77.0,25
19260821,14.5,78.5,30
19260821,15.5,80.0,30
19260821,16.5,81.5,35
19260821,17.7,82.5,40
19260822,19.1,83.3,45
19260822,20.4,84.1,50
19260822,21.5,85.0,55
19260822,22.2,86.0,60
19260823,22.7,87.0,65
19260823,23.0,88.0,65
19260823,23.5,88.8,70
19260823,24.1,89.5,75
19260824,24.8,90.1,80
19260824,25.4,90.6,85
19260824,26.0,90.8,85
19260824,26.4,90.8,95
19260825,26.8,90.8,100
19260825,27.2,90.8,100
19260825,27.7,90.8,100
19260825,28.5,90.8,100
19260825,29.2,90.9,100
19260826,29.3,90.9,95
19260826,29.9,91.0,70
19260826,30.4,91.3,55
19260826,30.7,91.8,45
19260827,30.8,92.8,35
19260827,31.0,94.0,30
19260827,31.5,95.5,25
19260827,32.0,97.0,20
19260901,13.8,41.2,30
19260901,13.9,41.9,30
19260901,14.0,42.5,30
19260901,14.1,43.1,30
19260902,14.2,43.7,35
19260902,14.3,44.3,35
19260902,14.5,44.9,40
19260902,14.6,45.4,40
19260903,14.8,45.8,40
19260903,14.9,46.2,45
19260903,15.0,46.7,45
19260903,15.1,47.1,50
19260904,15.2,47.6,50
19260904,15.3,48.0,55
19260904,15.5,48.6,55
19260904,15.7,49.3,60
19260905,15.9,50.0,65
19260905,16.1,50.7,70
19260905,16.4,51.5,70
19260905,16.7,52.2,75
19260906,17.2,53.0,80
19260906,17.6,53.7,80
19260906,18.2,54.5,85
19260906,18.8,55.3,85
19260907,19.5,56.2,85
19260907,20.2,57.1,90
19260907,20.8,58.0,95
19260907,21.5,58.8,100
19260908,22.2,59.5,105
19260908,23.0,60.2,105
19260908,23.6,61.0,105
19260908,24.0,61.8,105
19260909,24.2,62.6,105
19260909,24.3,63.4,105
19260909,24.4,64.0,105
19260909,24.7,64.5,105
19260910,25.0,65.0,105
19260910,25.3,65.5,105
19260910,25.6,66.0,105
19260910,26.0,66.2,105
19260911,26.6,66.3,110
19260911,27.3,66.4,110
19260911,28.0,66.5,110
19260911,28.6,66.7,110
19260912,29.0,67.0,110
19260912,29.3,67.3,110
19260912,29.5,67.5,115
19260912,29.8,67.7,115
19260913,30.0,67.8,110
19260913,30.3,67.9,110
19260913,30.5,68.0,105
19260913,30.7,68.1,105
19260914,30.9,68.2,100
19260914,31.1,68.3,100
19260914,31.3,68.5,95
19260914,31.5,69.0,95
19260915,31.7,69.7,95
19260915,32.0,70.4,95
19260915,32.5,71.0,95
19260915,33.2,71.2,95
19260916,34.0,71.3,90
19260916,34.9,71.2,90
19260916,35.8,70.9,90
19260916,36.8,69.6,90
19260917,37.8,68.0,90
19260917,38.8,66.3,90
19260917,39.6,64.5,90
19260917,39.9,63.0,90
19260918,39.7,61.7,85
19260918,39.4,60.7,85
19260918,39.0,60.3,85
19260918,38.8,60.0,85
19260919,38.7,60.1,80
19260919,38.6,60.5,80
19260919,38.5,61.0,75
19260919,38.3,61.6,75
19260920,38.0,62.2,70
19260920,37.7,62.7,70
19260920,37.5,63.0,65
19260920,37.5,62.8,65
19260921,37.7,61.8,60
19260921,38.0,60.7,60
19260921,38.5,59.5,60
19260921,39.5,58.4,60
19260922,40.7,57.3,65
19260922,42.0,56.2,70
19260922,43.4,55.2,70
19260922,44.7,54.5,70
19260923,46.0,54.1,55
19260923,47.3,53.8,50
19260923,48.8,53.2,50
19260923,50.7,52.4,50
19260924,52.9,51.4,50
19260924,55.4,50.4,45
19260924,58.2,49.2,45
19260910,25.6,54.3,60
19260910,26.0,54.5,65
19260910,26.4,54.7,70
19260911,26.8,54.9,70
19260911,27.3,55.0,75
19260911,27.9,55.1,75
19260911,28.7,55.2,80
19260912,29.5,55.3,85
19260912,30.3,55.3,90
19260912,31.0,55.3,90
19260912,31.4,55.2,90
19260913,31.8,55.0,90
19260913,32.2,54.8,80
19260913,32.5,54.5,80
19260913,32.7,54.1,70
19260914,32.7,53.7,60
19260914,32.5,53.2,50
19260914,32.1,52.7,40
19260914,31.7,52.2,30
19260911,16.6,81.7,25
19260911,16.8,81.8,25
19260911,17.0,82.0,30
19260911,17.2,82.5,30
19260912,17.4,83.0,30
19260912,17.7,83.5,30
19260912,18.0,84.0,30
19260912,18.5,84.1,30
19260913,19.0,84.0,30
19260913,19.5,83.8,30
19260913,20.0,83.5,30
19260913,20.4,83.1,30
19260914,20.8,82.6,30
19260914,21.2,81.9,30
19260914,21.5,81.0,30
19260914,22.1,80.0,30
19260915,22.9,79.0,35
19260915,23.7,78.0,35
19260915,24.5,77.6,35
19260915,25.1,77.6,35
19260916,25.4,78.0,35
19260916,25.4,78.5,35
19260916,25.2,79.0,35
19260916,24.8,79.5,30
19260917,24.4,80.0,30
19260917,24.1,80.5,25
19260917,23.7,81.0,25
19260911,15.4,46.0,55
19260911,15.7,47.1,60
19260912,16.1,48.2,60
19260912,16.4,49.4,60
19260912,16.7,50.6,65
19260912,17.0,51.9,70
19260913,17.3,53.3,70
19260913,17.5,54.7,75
19260913,17.8,56.0,75
19260913,18.1,57.3,80
19260914,18.4,58.6,85
19260914,18.8,59.9,85
19260914,19.1,61.1,90
19260914,19.4,62.2,90
19260915,19.6,63.0,95
19260915,19.8,63.6,100
19260915,20.1,64.2,100
19260915,20.5,65.0,105
19260916,20.7,66.0,110
19260916,20.9,67.0,120
19260916,21.0,68.0,125
19260916,21.3,69.3,130
19260917,21.7,71.0,130
19260917,22.1,72.7,130
19260917,22.5,74.3,125
19260917,23.2,75.8,125
19260918,24.2,77.3,125
19260918,25.0,78.8,125
19260918,25.6,80.3,125
19260918,26.2,81.6,90
19260919,26.8,82.5,100
19260919,27.3,83.3,105
19260919,27.8,84.1,105
19260919,28.4,84.8,105
19260920,29.0,85.5,110
19260920,29.6,86.2,110
19260920,30.1,86.8,105
19260920,30.3,87.3,100
19260920,30.3,87.5,100
19260921,30.3,87.7,80
19260921,30.3,88.1,65
19260921,30.3,88.6,60
19260921,30.4,89.4,50
19260922,30.5,90.5,40
19260922,30.6,91.7,30
19260922,30.7,92.9,25
19260921,29.0,49.0,45
19260921,29.1,48.4,50
19260922,29.2,47.8,55
19260922,29.3,47.2,60
19260922,29.5,46.5,65
19260922,29.7,45.6,70
19260923,30.0,44.7,75
19260923,30.3,43.7,75
19260923,30.6,42.7,80
19260923,30.8,41.8,80
19260924,31.0,41.0,85
19260924,31.4,40.1,85
19260924,32.0,39.2,90
19260924,33.3,38.2,90
19260925,34.8,37.0,90
19260925,36.0,35.6,90
19260925,36.5,34.0,90
19260925,36.6,32.2,90
19260926,36.5,30.3,90
19260926,36.5,28.4,90
19260926,36.7,26.5,90
19260926,37.2,25.7,90
19260927,38.2,25.5,90
19260927,39.5,25.8,85
19260927,40.4,26.5,80
19260927,40.5,27.5,75
19260928,40.4,28.5,70
19260928,39.5,29.2,65
19260928,38.5,29.5,60
19260928,38.1,29.5,60
19260929,37.7,29.3,55
19260929,37.3,29.0,55
19260929,36.9,28.5,50
19260929,36.4,28.2,50
19260930,35.8,28.0,45
19260930,35.2,27.8,45
19260930,34.5,27.6,40
19260930,34.0,27.0,40
19261001,33.6,26.3,40
19261001,33.4,25.5,35
19261001,33.2,24.6,35
19261001,33.0,23.5,30
19261003,14.5,79.0,30
19261003,14.5,79.4,35
19261003,14.5,80.0,35
19261003,14.6,81.0,35
19261004,15.0,82.2,35
19261004,15.5,83.6,35
19261004,16.0,85.0,35
19261004,16.3,86.4,35
19261005,16.4,87.7,30
19261005,16.5,88.9,30
19261005,16.5,90.0,25
19261014,11.5,81.2,25
19261014,11.5,81.0,25
19261014,11.6,80.9,30
19261015,11.7,80.8,35
19261015,11.8,80.7,35
19261015,12.0,80.7,35
19261015,12.1,80.6,40
19261016,12.2,80.6,40
19261016,12.4,80.5,45
19261016,12.6,80.5,45
19261016,12.9,80.5,50
19261017,13.2,80.5,50
19261017,13.5,80.6,55
19261017,13.9,80.7,55
19261017,14.3,80.9,60
19261018,14.8,81.2,65
19261018,15.3,81.5,70
19261018,15.8,81.8,75
19261018,16.5,82.3,80
19261019,17.3,82.7,95
19261019,18.2,83.0,115
19261019,19.1,82.9,120
19261019,19.8,82.9,120
19261020,20.5,82.9,125
19261020,21.3,82.8,125
19261020,22.3,82.7,130
19261020,23.4,82.1,120
19261021,24.5,81.0,110
19261021,25.6,79.7,110
19261021,26.9,78.0,110
19261021,28.0,75.5,110
19261022,29.1,73.0,110
19261022,30.1,70.3,110
19261022,31.2,67.5,105
19261022,32.4,64.7,105
19261023,33.8,62.2,95
19261023,35.1,59.7,85
19261023,36.0,57.2,75
19261023,36.4,54.7,70
19261024,36.6,52.2,70
19261024,36.8,50.0,70
19261024,37.0,48.0,70
19261024,37.2,46.5,70
19261025,37.3,45.5,75
19261025,37.4,44.8,75
19261025,37.3,44.5,80
19261025,36.8,44.2,80
19261026,35.6,44.6,75
19261026,34.0,45.6,65
19261026,32.5,47.0,55
19261026,31.3,48.5,50
19261027,30.3,50.0,50
19261027,29.5,51.5,50
19261027,29.0,53.0,50
19261027,28.8,54.2,50
19261028,29.0,55.0,45
19261028,29.7,55.5,40
19261112,11.2,79.2,30
19261112,11.5,79.5,30
19261112,11.8,79.8,30
19261113,12.1,80.2,35
19261113,12.5,80.6,35
19261113,13.2,81.1,35
19261113,14.2,81.9,35
19261114,15.4,82.9,35
19261114,16.6,84.0,35
19261114,17.5,84.8,35
19261114,18.2,85.3,35
19261115,18.8,85.4,35
19261115,19.4,85.3,35
19261115,20.1,85.0,35
19261115,20.8,84.3,35
19261116,21.6,83.3,30
19261116,22.4,81.8,30
19261116,23.2,80.2,25
19270818,14.0,40.0,35
19270818,14.5,41.5,40
19270819,15.0,43.0,45
19270819,15.5,44.5,50
19270819,16.0,46.0,60
19270819,16.6,47.5,65
19270820,17.3,49.0,70
19270820,18.2,50.5,75
19270820,19.0,52.0,80
19270820,19.6,53.6,85
19270821,20.0,55.3,90
19270821,20.3,57.1,100
19270821,20.7,59.0,105
19270821,21.4,61.1,110
19270822,22.3,63.3,110
19270822,23.3,65.7,110
19270822,24.5,67.7,110
19270822,25.9,69.5,110
19270823,27.5,71.0,110
19270823,29.1,72.3,110
19270823,30.8,73.0,110
19270823,32.5,73.2,110
19270824,34.2,72.9,105
19270824,36.0,72.3,100
19270824,38.0,71.5,95
19270824,40.8,69.0,90
19270825,44.5,65.0,85
19270825,48.5,60.3,85
19270825,51.8,54.8,80
19270825,54.4,49.0,80
19270826,56.8,43.5,80
19270826,58.6,38.0,75
19270826,61.0,32.3,70
19270826,62.5,25.0,70
19270827,64.0,17.5,65
19270827,65.3,12.0,65
19270827,66.5,10.0,60
19270827,67.7,10.5,60
19270828,68.9,11.0,55
19270828,70.0,12.0,50
19270828,71.0,13.0,45
19270828,71.5,13.5,40
19270829,71.8,13.0,35
19270829,71.9,11.8,35
19270829,72.0,10.0,30
19270902,16.7,20.0,30
19270902,16.5,21.0,35
19270902,16.3,21.9,35
19270903,16.1,22.8,40
19270903,16.0,23.7,40
19270903,15.9,24.6,45
19270903,15.9,25.6,45
19270904,16.0,26.6,45
19270904,16.1,27.7,45
19270904,16.2,28.8,45
19270904,16.3,30.0,45
19270905,16.5,31.3,45
19270905,16.6,32.6,45
19270905,16.8,34.0,45
19270905,17.0,35.3,50
19270906,17.2,36.5,50
19270906,17.4,37.7,55
19270906,17.6,39.0,55
19270906,17.8,40.4,55
19270907,18.1,41.8,60
19270907,18.4,43.2,60
19270907,18.7,44.7,60
19270907,19.1,46.3,60
19270908,19.6,48.1,65
19270908,20.2,50.0,65
19270908,21.0,51.7,70
19270908,22.0,53.2,70
19270909,23.2,54.4,75
19270909,24.5,55.3,75
19270909,26.0,56.0,80
19270909,27.5,56.2,75
19270910,29.0,55.8,70
19270910,30.4,55.0,65
19270910,31.7,53.8,55
19270910,32.6,52.6,50
19270911,33.2,51.8,45
19270911,33.6,51.5,40
19270911,33.9,51.0,35
19270911,34.1,49.8,30
19270922,10.3,36.0,30
19270922,10.8,36.5,30
19270923,11.3,37.0,35
19270923,11.8,37.5,35
19270923,12.2,38.0,35
19270923,12.6,38.5,35
19270924,13.0,39.0,40
19270924,13.4,39.5,40
19270924,13.8,40.0,40
19270924,14.2,40.6,40
19270925,14.5,41.3,40
19270925,14.9,42.1,40
19270925,15.3,43.0,40
19270925,15.7,43.8,40
19270926,16.2,44.6,40
19270926,16.8,45.4,40
19270926,17.4,46.0,40
19270926,18.2,46.3,40
19270927,19.2,46.4,40
19270927,20.3,46.5,40
19270927,21.5,46.5,45
19270927,23.0,46.6,45
19270928,24.5,46.9,50
19270928,26.0,47.3,60
19270928,27.5,47.5,70
19270928,29.5,47.5,70
19270929,31.7,47.2,60
19270929,34.0,46.8,50
19270923,19.0,49.2,35
19270923,20.1,50.2,40
19270923,21.3,51.2,45
19270923,22.5,52.2,50
19270924,23.7,53.2,55
19270924,24.9,54.1,60
19270924,26.0,55.0,65
19270924,26.7,55.8,70
19270925,27.1,56.6,75
